"id";"hostSrc";"hostDest";"portSrc";"portDest";"protocol"
2656;"128.3.255.241";"128.3.161.177";161;1417;"UDP"
2657;"128.3.255.189";"128.3.161.177";3965;3396;"TCP"
2658;"128.3.255.49";"59.69.237.47";3714;80;"TCP"
2659;"128.3.255.241";"128.3.161.177";161;1414;"UDP"
2660;"128.3.255.241";"128.3.161.177";161;1413;"UDP"
2661;"128.3.255.241";"128.3.161.177";161;1412;"UDP"
2662;"128.3.255.241";"128.3.161.177";161;1411;"UDP"
2663;"128.3.255.241";"128.3.161.177";161;1410;"UDP"
2664;"128.3.255.241";"128.3.161.177";161;1419;"UDP"
2665;"128.3.255.241";"128.3.161.177";161;1418;"UDP"
2666;"128.3.255.189";"128.3.161.5";3898;3396;"TCP"
2667;"128.3.255.149";"128.3.161.5";1144;3396;"TCP"
2668;"131.243.103.13";"239.255.255.253";54281;427;"UDP"
2669;"128.3.255.28";"204.119.192.249";1930;80;"TCP"
2670;"128.3.255.49";"59.69.237.47";3535;80;"TCP"
2671;"128.3.255.172";"196.138.59.186";2073;80;"TCP"
2672;"128.3.161.177";"128.3.255.90";1712;161;"UDP"
2673;"128.3.255.88";"208.0.11.228";3593;80;"TCP"
2674;"128.3.161.91";"128.3.255.98";524;1075;"TCP"
2675;"59.69.237.47";"128.3.255.49";80;3701;"TCP"
2676;"59.69.237.47";"128.3.255.49";80;3700;"TCP"
2677;"59.69.237.47";"128.3.255.49";80;3703;"TCP"
2678;"59.69.237.47";"128.3.255.49";80;3702;"TCP"
2679;"59.69.237.47";"128.3.255.49";80;3705;"TCP"
2680;"59.69.237.47";"128.3.255.49";80;3704;"TCP"
2681;"59.69.237.47";"128.3.255.49";80;3707;"TCP"
2682;"59.69.237.47";"128.3.255.49";80;3706;"TCP"
2683;"59.69.237.47";"128.3.255.49";80;3709;"TCP"
2684;"59.69.237.47";"128.3.255.49";80;3708;"TCP"
2685;"131.243.140.105";"128.3.255.214";524;1468;"TCP"
2686;"128.3.255.189";"128.3.161.177";3934;3396;"TCP"
2687;"131.243.26.9";"128.3.255.106";123;123;"UDP"
2688;"128.3.255.211";"128.3.161.5";3394;3396;"TCP"
2689;"128.3.161.230";"128.3.255.181";524;3012;"TCP"
2690;"128.3.161.230";"128.3.255.181";524;3011;"TCP"
2691;"128.3.255.49";"59.69.237.47";3873;80;"TCP"
2692;"128.3.255.212";"196.119.124.204";4296;80;"TCP"
2693;"131.243.103.13";"239.255.255.253";54322;427;"UDP"
2694;"128.3.255.202";"128.3.210.223";138;138;"UDP"
2695;"128.3.96.230";"128.3.255.220";1846;161;"UDP"
2696;"128.3.161.177";"128.3.255.90";1707;161;"UDP"
2697;"128.3.255.34";"131.243.160.69";3458;443;"TCP"
2698;"128.3.255.35";"131.243.143.80";3170;350;"TCP"
2699;"128.3.161.46";"128.3.255.189";3396;3911;"TCP"
2700;"128.3.161.177";"128.3.255.90";1623;161;"UDP"
2701;"128.3.161.165";"128.3.255.67";524;1026;"TCP"
2702;"131.243.95.181";"239.255.255.253";50953;427;"UDP"
2703;"131.243.106.61";"239.255.255.253";49176;427;"UDP"
2704;"128.3.183.180";"128.3.255.154";11001;11001;"UDP"
2705;"128.3.255.49";"204.52.78.119";3691;80;"TCP"
2706;"128.3.255.31";"128.3.161.22";161;1032;"UDP"
2707;"128.3.255.148";"128.3.164.191";3021;5730;"TCP"
2708;"128.3.161.74";"128.3.255.114";524;1040;"TCP"
2709;"128.3.255.214";"131.243.141.187";2241;524;"TCP"
2710;"128.3.255.172";"128.3.161.230";1038;524;"TCP"
2711;"128.3.4.67";"239.255.255.253";49353;427;"UDP"
2712;"128.3.255.147";"131.243.127.89";427;64559;"UDP"
2713;"59.69.237.47";"128.3.255.49";80;3532;"TCP"
2714;"128.3.164.194";"128.3.255.149";993;1076;"TCP"
2715;"128.3.255.229";"128.3.161.22";515;1006;"TCP"
2716;"128.3.255.66";"128.3.161.22";515;1003;"TCP"
2717;"128.3.255.98";"131.243.219.216";137;137;"UDP"
2718;"128.3.255.212";"128.3.161.230";3013;524;"TCP"
2719;"59.69.237.47";"128.3.255.49";80;3536;"TCP"
2720;"131.243.142.214";"128.3.255.157";524;1042;"TCP"
2721;"128.3.147.143";"239.255.255.253";49190;427;"UDP"
2722;"59.69.237.47";"128.3.255.49";80;3537;"TCP"
2723;"128.3.255.229";"128.3.161.177";161;4884;"UDP"
2724;"128.3.255.229";"128.3.161.177";161;4886;"UDP"
2725;"128.3.255.229";"128.3.161.177";161;4880;"UDP"
2726;"128.3.255.49";"59.69.237.47";3493;80;"TCP"
2727;"218.131.115.43";"128.3.255.98";80;1447;"TCP"
2728;"128.3.208.70";"239.255.255.253";50411;427;"UDP"
2729;"59.69.237.47";"128.3.255.49";80;3823;"TCP"
2730;"128.3.255.229";"128.3.161.177";161;4888;"UDP"
2731;"131.243.140.105";"128.3.255.131";524;3050;"TCP"
2732;"128.3.255.98";"157.127.192.170";1459;80;"TCP"
2733;"128.3.161.177";"128.3.255.90";1706;161;"UDP"
2734;"128.3.161.22";"128.3.255.90";922;515;"TCP"
2735;"128.3.255.49";"59.69.237.47";3720;80;"TCP"
2736;"128.3.161.223";"128.3.255.202";138;138;"UDP"
2737;"128.3.255.49";"58.247.202.26";3827;80;"TCP"
2738;"128.3.255.49";"204.52.84.174";3571;80;"TCP"
2739;"131.243.103.13";"239.255.255.253";54297;427;"UDP"
2740;"128.3.161.46";"128.3.255.194";4088;161;"UDP"
2741;"128.3.255.49";"59.69.237.47";3625;80;"TCP"
2742;"221.58.33.174";"128.3.255.172";80;2093;"TCP"
2743;"128.3.255.108";"131.243.140.86";1043;524;"TCP"
2744;"128.3.208.57";"224.0.1.22";1039;427;"UDP"
2745;"128.3.255.28";"204.119.192.249";1919;80;"TCP"
2746;"128.3.37.195";"239.255.255.253";55885;427;"UDP"
2747;"128.3.164.194";"128.3.255.181";993;3830;"TCP"
2748;"131.243.63.143";"239.255.255.253";63682;427;"UDP"
2749;"128.3.255.34";"56.81.14.17";3442;80;"TCP"
2750;"131.243.88.159";"239.255.255.253";61808;427;"UDP"
2751;"131.243.142.48";"239.255.255.253";51749;427;"UDP"
2752;"128.3.161.177";"128.3.255.229";4886;161;"UDP"
2753;"131.243.94.195";"239.255.255.253";64352;427;"UDP"
2754;"128.3.164.191";"128.3.255.34";5730;3444;"TCP"
2755;"128.3.255.189";"128.3.161.5";3908;3396;"TCP"
2756;"128.3.164.15";"128.3.255.227";993;1102;"TCP"
2757;"128.3.255.49";"59.69.237.47";3655;80;"TCP"
2758;"128.3.161.177";"128.3.255.189";3396;3894;"TCP"
2759;"128.3.161.177";"128.3.255.189";3396;3895;"TCP"
2760;"56.173.106.169";"128.3.255.172";80;2079;"TCP"
2761;"128.3.161.177";"128.3.255.189";3396;3890;"TCP"
2762;"128.3.255.28";"131.243.140.86";1047;524;"TCP"
2763;"128.3.255.90";"128.3.161.177";161;1584;"UDP"
2764;"56.173.106.169";"128.3.255.172";80;2077;"TCP"
2765;"128.3.161.177";"128.3.255.189";3396;3899;"TCP"
2766;"131.243.160.216";"128.3.255.75";1521;1199;"TCP"
2767;"128.3.211.136";"239.255.255.253";51451;427;"UDP"
2768;"131.243.160.98";"128.3.255.224";7777;4160;"TCP"
2769;"131.243.160.98";"128.3.255.224";7777;4161;"TCP"
2770;"131.243.160.98";"128.3.255.224";7777;4163;"TCP"
2771;"128.3.255.90";"128.3.161.177";161;1587;"UDP"
2772;"204.116.99.131";"128.3.255.139";80;1041;"TCP"
2773;"131.243.141.124";"239.255.255.253";427;427;"UDP"
2774;"131.243.94.195";"239.255.255.253";64374;427;"UDP"
2775;"59.69.237.47";"128.3.255.49";80;3797;"TCP"
2776;"128.3.255.49";"58.68.205.25";3582;80;"TCP"
2777;"128.3.255.49";"59.69.237.47";3538;80;"TCP"
2778;"131.243.94.195";"239.255.255.253";64328;427;"UDP"
2779;"131.243.140.105";"128.3.255.211";524;3009;"TCP"
2780;"128.3.255.224";"128.3.161.182";4162;139;"TCP"
2781;"131.243.87.88";"128.3.255.174";1306;2080;"TCP"
2782;"128.3.208.24";"239.255.255.253";49380;427;"UDP"
2783;"131.243.61.187";"239.255.255.253";61120;427;"UDP"
2784;"59.69.237.47";"128.3.255.49";80;3793;"TCP"
2785;"131.243.103.13";"239.255.255.253";54255;427;"UDP"
2786;"208.166.54.108";"128.3.255.49";80;3928;"TCP"
2787;"128.3.255.189";"128.3.161.177";3970;3396;"TCP"
2788;"208.166.54.108";"128.3.255.49";80;3922;"TCP"
2789;"128.3.255.49";"208.166.54.108";3661;80;"TCP"
2790;"131.243.105.180";"239.255.255.253";63802;427;"UDP"
2791;"128.3.255.49";"59.69.237.47";3546;80;"TCP"
2792;"128.3.255.49";"208.235.59.212";3952;80;"TCP"
2793;"56.173.106.167";"128.3.255.131";443;4008;"TCP"
2794;"131.243.144.79";"239.255.255.253";61762;427;"UDP"
2795;"128.3.161.177";"128.3.255.90";1723;161;"UDP"
2796;"128.3.255.88";"208.0.11.228";3592;80;"TCP"
2797;"128.3.255.49";"58.247.242.225";3938;80;"TCP"
2798;"128.3.255.212";"128.3.164.15";3080;143;"TCP"
2799;"128.3.255.189";"128.3.161.5";3842;3396;"TCP"
2800;"204.119.192.249";"128.3.255.28";80;1918;"TCP"
2801;"204.119.192.249";"128.3.255.28";80;1919;"TCP"
2802;"128.3.255.24";"128.3.2.67";1244;80;"TCP"
2803;"128.3.161.230";"128.3.255.212";524;3013;"TCP"
2804;"131.243.219.216";"128.3.255.42";137;137;"UDP"
2805;"128.3.161.22";"128.3.255.31";846;515;"TCP"
2806;"131.243.61.187";"239.255.255.253";61113;427;"UDP"
2807;"128.3.161.22";"128.3.255.66";909;515;"TCP"
2808;"128.3.255.35";"218.131.115.51";3134;80;"TCP"
2809;"131.243.94.195";"239.255.255.253";64384;427;"UDP"
2810;"128.3.161.177";"128.3.255.241";1402;161;"UDP"
2811;"208.166.7.212";"128.3.255.67";80;2361;"TCP"
2812;"208.166.7.212";"128.3.255.67";80;2363;"TCP"
2813;"131.243.170.173";"239.255.255.253";50338;427;"UDP"
2814;"128.3.161.177";"128.3.255.229";4884;161;"UDP"
2815;"128.3.255.49";"59.69.237.47";3793;80;"TCP"
2816;"128.3.255.21";"131.243.219.216";137;137;"UDP"
2817;"128.3.161.177";"128.3.255.90";20084;9100;"TCP"
2818;"59.69.237.47";"128.3.255.49";80;3719;"TCP"
2819;"59.69.237.47";"128.3.255.49";80;3716;"TCP"
2820;"59.69.237.47";"128.3.255.49";80;3717;"TCP"
2821;"59.69.237.47";"128.3.255.49";80;3714;"TCP"
2822;"59.69.237.47";"128.3.255.49";80;3715;"TCP"
2823;"59.69.237.47";"128.3.255.49";80;3712;"TCP"
2824;"59.69.237.47";"128.3.255.49";80;3713;"TCP"
2825;"59.69.237.47";"128.3.255.49";80;3710;"TCP"
2826;"59.69.237.47";"128.3.255.49";80;3711;"TCP"
2827;"131.243.160.69";"128.3.255.34";443;3454;"TCP"
2828;"128.3.204.24";"239.255.255.253";52056;427;"UDP"
2829;"128.3.211.230";"128.3.255.98";445;1402;"TCP"
2830;"128.3.255.49";"208.166.54.108";3951;80;"TCP"
2831;"128.3.255.49";"58.247.198.250";3563;80;"TCP"
2832;"128.3.255.99";"128.3.161.165";3008;524;"TCP"
2833;"128.3.255.49";"204.52.77.153";3367;80;"TCP"
2834;"204.52.73.32";"128.3.255.42";80;3422;"TCP"
2835;"128.3.255.186";"128.3.164.191";1667;5730;"TCP"
2836;"128.3.255.227";"128.3.161.230";1059;524;"TCP"
2837;"131.243.103.13";"239.255.255.253";54340;427;"UDP"
2838;"58.247.140.14";"128.3.255.49";80;3617;"TCP"
2839;"128.3.188.198";"239.255.255.253";49753;427;"UDP"
2840;"128.3.71.175";"128.3.255.154";11001;11001;"UDP"
2841;"128.3.161.177";"128.3.255.90";1698;161;"UDP"
2842;"58.247.202.26";"128.3.255.49";80;3629;"TCP"
2843;"128.3.255.211";"131.243.219.216";137;137;"UDP"
2844;"131.243.94.195";"239.255.255.253";64333;427;"UDP"
2845;"128.3.161.165";"128.3.255.67";524;1030;"TCP"
2846;"131.243.88.252";"239.255.255.253";49936;427;"UDP"
2847;"131.243.94.120";"224.0.1.22";427;427;"UDP"
2848;"131.243.26.9";"128.3.255.131";1026;4019;"TCP"
2849;"131.243.141.124";"128.3.255.229";2696;161;"UDP"
2850;"128.3.255.49";"59.69.237.47";3857;80;"TCP"
2851;"128.3.208.24";"239.255.255.253";49381;427;"UDP"
2852;"204.52.84.174";"128.3.255.49";80;3571;"TCP"
2853;"128.3.209.222";"239.255.255.253";49210;427;"UDP"
2854;"128.3.164.15";"128.3.255.108";993;1050;"TCP"
2855;"204.116.36.227";"128.3.255.139";80;1067;"TCP"
2856;"128.3.18.217";"128.3.255.174";1045;2080;"TCP"
2857;"128.3.161.177";"128.3.255.90";1551;161;"UDP"
2858;"128.3.183.187";"239.255.255.253";52613;427;"UDP"
2859;"128.3.255.214";"128.3.255.255";138;138;"UDP"
2860;"128.3.255.189";"128.3.161.5";3832;3396;"TCP"
2861;"128.3.255.49";"59.69.237.47";3508;80;"TCP"
2862;"218.98.249.40";"128.3.255.98";80;1479;"TCP"
2863;"128.3.255.189";"128.3.161.46";3911;3396;"TCP"
2864;"128.3.161.46";"128.3.255.194";4096;161;"UDP"
2865;"128.3.164.203";"128.3.255.67";389;2349;"TCP"
2866;"128.3.255.131";"131.243.140.105";3050;524;"TCP"
2867;"131.243.88.197";"239.255.255.253";50647;427;"UDP"
2868;"128.3.255.24";"128.3.161.182";1248;139;"TCP"
2869;"128.3.161.177";"128.3.255.90";1614;161;"UDP"
2870;"128.3.255.49";"59.69.237.47";3605;80;"TCP"
2871;"128.3.255.49";"192.132.95.80";3832;80;"TCP"
2872;"131.243.142.214";"128.3.255.171";524;3017;"TCP"
2873;"128.3.191.53";"239.255.255.253";63178;427;"UDP"
2874;"204.116.36.227";"128.3.255.139";80;1050;"TCP"
2875;"204.116.36.227";"128.3.255.139";80;1059;"TCP"
2876;"131.243.160.216";"128.3.255.189";10000;1071;"TCP"
2877;"128.3.255.49";"59.69.237.47";3515;80;"TCP"
2878;"128.3.161.230";"128.3.255.84";524;3014;"TCP"
2879;"128.3.161.230";"128.3.255.84";524;3013;"TCP"
2880;"128.3.208.38";"239.255.255.253";51446;427;"UDP"
2881;"131.243.140.156";"128.3.255.98";445;1482;"TCP"
2882;"131.243.61.70";"239.255.255.253";51687;427;"UDP"
2883;"128.3.255.47";"131.243.142.214";3018;524;"TCP"
2884;"128.3.255.49";"59.69.237.47";3818;80;"TCP"
2885;"128.3.255.99";"131.243.141.187";3013;524;"TCP"
2886;"128.3.161.22";"128.3.255.241";925;515;"TCP"
2887;"131.243.235.153";"128.3.255.154";11001;11001;"UDP"
2888;"128.3.255.90";"128.3.161.177";161;1673;"UDP"
2889;"128.3.255.98";"218.131.115.43";1448;80;"TCP"
2890;"128.3.255.49";"59.69.237.47";3544;80;"TCP"
2891;"131.243.91.193";"128.3.255.154";11001;11001;"UDP"
2892;"131.243.140.105";"128.3.255.243";524;1032;"TCP"
2893;"131.243.105.180";"239.255.255.253";63803;427;"UDP"
2894;"128.3.255.49";"59.69.237.47";3542;80;"TCP"
2895;"59.79.38.73";"128.3.255.21";80;4451;"TCP"
2896;"59.79.38.73";"128.3.255.21";80;4452;"TCP"
2897;"59.79.38.73";"128.3.255.21";80;4453;"TCP"
2898;"128.3.161.177";"128.3.255.90";1555;161;"UDP"
2899;"128.3.255.49";"59.69.237.47";3803;80;"TCP"
2900;"128.3.255.189";"128.3.161.177";3924;3396;"TCP"
2901;"131.243.61.187";"239.255.255.253";61181;427;"UDP"
2902;"118.176.235.30";"128.3.255.49";80;3628;"TCP"
2903;"59.69.192.211";"128.3.255.139";443;1055;"TCP"
2904;"131.243.102.172";"224.0.1.22";1040;427;"UDP"
2905;"59.69.192.211";"128.3.255.139";443;1053;"TCP"
2906;"131.243.146.223";"239.255.255.253";52204;427;"UDP"
2907;"128.3.188.170";"239.255.255.253";60747;427;"UDP"
2908;"128.3.112.228";"239.255.255.253";57298;427;"UDP"
2909;"131.243.103.106";"239.255.255.253";55998;427;"UDP"
2910;"131.243.103.13";"239.255.255.253";54339;427;"UDP"
2911;"128.3.255.35";"192.146.84.231";3183;80;"TCP"
2912;"59.69.237.47";"128.3.255.49";80;3857;"TCP"
2913;"128.3.255.31";"128.3.161.22";515;968;"TCP"
2914;"128.3.161.5";"128.3.255.189";3396;3952;"TCP"
2915;"128.3.208.188";"239.255.255.253";52785;427;"UDP"
2916;"128.3.161.22";"128.3.255.31";941;515;"TCP"
2917;"131.243.61.187";"239.255.255.253";61176;427;"UDP"
2918;"128.3.161.177";"128.3.255.241";1407;161;"UDP"
2919;"128.3.255.49";"205.0.3.110";3504;80;"TCP"
2920;"56.173.106.167";"128.3.255.131";443;4016;"TCP"
2921;"128.3.164.15";"128.3.255.75";143;1052;"TCP"
2922;"128.3.164.15";"128.3.255.75";143;1055;"TCP"
2923;"128.3.255.49";"59.69.237.47";3559;80;"TCP"
2924;"131.243.91.154";"128.3.255.154";11001;11001;"UDP"
2925;"131.243.61.187";"239.255.255.253";61108;427;"UDP"
2926;"128.3.161.252";"128.3.255.31";1031;161;"UDP"
2927;"128.3.161.177";"128.3.255.90";1561;161;"UDP"
2928;"128.3.255.189";"128.3.161.177";3884;3396;"TCP"
2929;"128.3.255.172";"219.11.207.195";2063;80;"TCP"
2930;"128.3.255.21";"128.3.161.230";3007;524;"TCP"
2931;"131.243.142.231";"239.255.255.253";427;427;"UDP"
2932;"128.3.255.73";"128.3.100.135";1024;162;"UDP"
2933;"59.69.237.47";"128.3.255.49";80;3549;"TCP"
2934;"59.69.237.47";"128.3.255.49";80;3548;"TCP"
2935;"131.243.94.195";"239.255.255.253";64361;427;"UDP"
2936;"59.69.237.47";"128.3.255.49";80;3546;"TCP"
2937;"59.69.237.47";"128.3.255.49";80;3545;"TCP"
2938;"59.69.237.47";"128.3.255.49";80;3544;"TCP"
2939;"59.69.237.47";"128.3.255.49";80;3543;"TCP"
2940;"59.69.237.47";"128.3.255.49";80;3542;"TCP"
2941;"59.69.237.47";"128.3.255.49";80;3541;"TCP"
2942;"128.3.255.98";"157.127.192.170";1461;80;"TCP"
2943;"128.3.255.49";"59.69.237.47";3799;80;"TCP"
2944;"128.3.112.228";"239.255.255.253";57338;427;"UDP"
2945;"128.3.255.67";"165.34.140.205";2354;80;"TCP"
2946;"128.3.255.49";"59.69.237.47";3496;80;"TCP"
2947;"128.3.255.49";"59.69.237.47";3864;80;"TCP"
2948;"128.3.255.174";"128.3.18.113";2080;1043;"TCP"
2949;"128.3.255.49";"59.69.237.47";3725;80;"TCP"
2950;"128.3.255.49";"58.247.242.225";3946;80;"TCP"
2951;"128.3.255.147";"198.129.91.180";427;59104;"UDP"
2952;"59.69.237.47";"128.3.255.49";80;3769;"TCP"
2953;"128.3.255.189";"128.3.161.177";3875;3396;"TCP"
2954;"128.3.255.49";"59.69.237.47";3776;80;"TCP"
2955;"128.3.255.49";"59.69.237.47";3492;80;"TCP"
2956;"59.69.237.47";"128.3.255.49";80;3762;"TCP"
2957;"59.69.237.47";"128.3.255.49";80;3761;"TCP"
2958;"59.69.237.47";"128.3.255.49";80;3760;"TCP"
2959;"59.69.237.47";"128.3.255.49";80;3767;"TCP"
2960;"59.69.237.47";"128.3.255.49";80;3766;"TCP"
2961;"59.69.237.47";"128.3.255.49";80;3765;"TCP"
2962;"59.69.237.47";"128.3.255.49";80;3764;"TCP"
2963;"131.243.142.7";"224.0.1.22";1038;427;"UDP"
2964;"131.243.61.187";"239.255.255.253";61180;427;"UDP"
2965;"128.3.255.171";"204.116.120.241";3537;80;"TCP"
2966;"128.3.255.66";"128.3.161.22";515;847;"TCP"
2967;"128.3.255.131";"131.243.26.9";4019;1026;"TCP"
2968;"128.3.255.49";"59.69.237.47";3513;80;"TCP"
2969;"128.3.112.228";"239.255.255.253";57302;427;"UDP"
2970;"128.3.255.47";"128.3.161.9";3726;3396;"TCP"
2971;"131.243.102.126";"239.255.255.253";56098;427;"UDP"
2972;"128.3.255.90";"128.3.161.252";515;791;"TCP"
2973;"128.3.255.88";"208.0.11.228";3590;80;"TCP"
2974;"128.3.255.189";"128.3.161.5";3972;3396;"TCP"
2975;"128.3.255.241";"128.3.161.177";161;1416;"UDP"
2976;"128.3.255.49";"204.52.84.170";3607;80;"TCP"
2977;"128.3.255.49";"59.69.237.47";3671;80;"TCP"
2978;"207.235.151.13";"128.3.255.21";80;4446;"TCP"
2979;"128.3.2.67";"128.3.255.34";80;3446;"TCP"
2980;"128.3.70.204";"239.255.255.253";52830;427;"UDP"
2981;"131.243.103.13";"239.255.255.253";54258;427;"UDP"
2982;"131.243.142.214";"128.3.255.47";524;3018;"TCP"
2983;"128.3.255.49";"58.247.140.14";3617;80;"TCP"
2984;"128.3.161.177";"128.3.255.90";1571;161;"UDP"
2985;"128.3.161.46";"128.3.255.153";4844;161;"UDP"
2986;"128.3.255.139";"118.177.98.7";1058;80;"TCP"
2987;"208.166.54.108";"128.3.255.49";80;3683;"TCP"
2988;"128.3.161.46";"128.3.255.153";4857;161;"UDP"
2989;"128.3.255.171";"131.243.142.214";3017;524;"TCP"
2990;"131.243.103.13";"239.255.255.253";54320;427;"UDP"
2991;"128.3.161.46";"128.3.255.153";4847;161;"UDP"
2992;"128.3.255.49";"58.247.202.26";3829;80;"TCP"
2993;"128.3.209.68";"239.255.255.253";50458;427;"UDP"
2994;"58.247.192.138";"128.3.255.49";80;3880;"TCP"
2995;"128.3.255.21";"207.235.214.252";4456;80;"TCP"
2996;"128.3.161.177";"128.3.255.241";1415;161;"UDP"
2997;"128.3.255.147";"128.3.209.222";427;49215;"UDP"
2998;"118.181.16.171";"128.3.255.42";5004;3406;"UDP"
2999;"118.181.16.171";"128.3.255.42";5004;3404;"UDP"
3000;"128.3.255.189";"128.3.161.46";3931;3396;"TCP"
3001;"128.3.255.49";"208.166.54.108";3581;80;"TCP"
3002;"131.243.63.143";"239.255.255.253";63676;427;"UDP"
3003;"128.3.112.63";"239.255.255.253";54171;427;"UDP"
3004;"128.3.255.189";"128.3.161.177";3879;3396;"TCP"
3005;"128.3.255.189";"128.3.161.46";3956;3396;"TCP"
3006;"128.3.161.182";"128.3.255.24";139;1239;"TCP"
3007;"128.3.161.177";"128.3.255.229";4870;161;"UDP"
3008;"128.3.255.49";"59.69.237.47";3526;80;"TCP"
3009;"128.3.255.189";"128.3.161.46";3941;3396;"TCP"
3010;"131.243.141.124";"128.3.255.229";2717;161;"UDP"
3011;"131.243.142.214";"128.3.255.149";524;1034;"TCP"
3012;"128.3.161.22";"128.3.255.66";917;515;"TCP"
3013;"128.3.255.66";"128.3.161.252";515;988;"TCP"
3014;"128.3.204.24";"239.255.255.253";52057;427;"UDP"
3015;"128.3.255.49";"59.69.237.47";3737;80;"TCP"
3016;"128.3.255.224";"128.3.164.203";4155;389;"TCP"
3017;"128.3.96.230";"128.3.255.220";4373;161;"UDP"
3018;"128.3.112.223";"239.255.255.253";56703;427;"UDP"
3019;"128.3.6.221";"239.255.255.253";50693;427;"UDP"
3020;"131.243.143.80";"128.3.255.35";21;3163;"TCP"
3021;"128.3.255.49";"59.69.237.47";3618;80;"TCP"
3022;"128.3.112.63";"239.255.255.253";54170;427;"UDP"
3023;"128.3.255.131";"131.243.26.9";4018;135;"TCP"
3024;"128.3.255.174";"128.3.255.255";138;138;"UDP"
3025;"128.3.164.194";"128.3.255.84";993;3045;"TCP"
3026;"131.243.141.19";"224.0.1.22";1026;427;"UDP"
3027;"204.52.78.119";"128.3.255.49";80;3852;"TCP"
3028;"128.3.255.241";"128.3.161.22";515;811;"TCP"
3029;"128.3.255.49";"59.186.190.230";3945;80;"TCP"
3030;"128.3.255.186";"128.3.161.230";1063;524;"TCP"
3031;"128.3.161.252";"128.3.255.66";914;515;"TCP"
3032;"128.3.255.186";"128.3.255.255";138;138;"UDP"
3033;"131.243.155.21";"239.255.255.253";49431;427;"UDP"
3034;"128.3.255.42";"128.3.161.230";1030;524;"TCP"
3035;"128.3.63.201";"239.255.255.253";58315;427;"UDP"
3036;"128.3.255.189";"128.3.161.5";3917;3396;"TCP"
3037;"128.3.161.177";"128.3.255.241";1427;161;"UDP"
3038;"128.3.255.66";"128.3.161.22";515;731;"TCP"
3039;"128.3.255.139";"128.3.2.67";1035;80;"TCP"
3040;"128.3.161.177";"128.3.255.90";1618;161;"UDP"
3041;"128.3.191.173";"239.255.255.253";55396;427;"UDP"
3042;"128.3.255.181";"128.3.161.230";3011;524;"TCP"
3043;"59.79.38.73";"128.3.255.21";80;4449;"TCP"
3044;"59.79.38.73";"128.3.255.21";80;4447;"TCP"
3045;"128.3.255.49";"59.69.237.47";3723;80;"TCP"
3046;"128.3.255.75";"131.243.142.214";1040;524;"TCP"
3047;"128.3.255.49";"59.69.237.47";3558;80;"TCP"
3048;"128.3.194.57";"239.255.255.253";54212;427;"UDP"
3049;"128.3.161.22";"128.3.255.229";1006;515;"TCP"
3050;"128.3.255.202";"128.55.157.218";138;138;"UDP"
3051;"128.3.255.49";"58.247.202.26";3718;80;"TCP"
3052;"128.3.255.63";"131.243.141.187";3011;524;"TCP"
3053;"128.3.161.74";"128.3.255.34";524;3445;"TCP"
3054;"128.3.255.49";"118.188.34.126";3929;80;"TCP"
3055;"128.3.255.49";"118.188.34.126";3957;80;"TCP"
3056;"128.3.255.172";"56.173.106.169";2077;80;"TCP"
3057;"128.3.255.189";"128.3.161.177";3850;3396;"TCP"
3058;"128.3.97.204";"128.3.255.98";123;123;"UDP"
3059;"131.243.63.143";"239.255.255.253";63561;427;"UDP"
3060;"128.3.255.47";"128.3.161.177";3723;3396;"TCP"
3061;"59.120.107.187";"128.3.255.172";80;2069;"TCP"
3062;"128.3.255.189";"128.3.161.46";3996;3396;"TCP"
3063;"208.235.59.212";"128.3.255.49";80;3578;"TCP"
3064;"128.3.161.177";"128.3.255.90";1622;161;"UDP"
3065;"131.243.141.187";"128.3.255.108";524;1039;"TCP"
3066;"128.3.255.98";"218.98.249.40";1480;80;"TCP"
3067;"128.3.255.149";"131.243.142.214";1034;524;"TCP"
3068;"128.3.255.172";"118.147.64.199";2048;80;"TCP"
3069;"128.3.255.229";"131.243.141.124";161;2698;"UDP"
3070;"208.166.54.108";"128.3.255.49";80;3907;"TCP"
3071;"208.166.54.108";"128.3.255.49";80;3908;"TCP"
3072;"128.3.255.49";"205.0.3.110";3920;80;"TCP"
3073;"128.3.164.194";"128.3.255.171";993;3030;"TCP"
3074;"131.243.61.70";"239.255.255.253";51672;427;"UDP"
3075;"205.0.3.110";"128.3.255.49";80;3738;"TCP"
3076;"131.243.125.162";"239.255.255.253";64691;427;"UDP"
3077;"204.119.192.249";"128.3.255.28";80;1931;"TCP"
3078;"204.119.192.249";"128.3.255.28";80;1932;"TCP"
3079;"204.119.192.249";"128.3.255.28";80;1933;"TCP"
3080;"204.119.192.249";"128.3.255.28";80;1934;"TCP"
3081;"128.3.161.177";"128.3.255.47";3396;3720;"TCP"
3082;"131.243.61.70";"239.255.255.253";51648;427;"UDP"
3083;"128.3.255.49";"208.158.215.148";3910;80;"TCP"
3084;"204.52.76.145";"128.3.255.49";80;3894;"TCP"
3085;"128.3.255.229";"128.3.161.22";515;762;"TCP"
3086;"128.3.161.22";"128.3.255.90";825;515;"TCP"
3087;"59.69.237.47";"128.3.255.49";80;3558;"TCP"
3088;"59.69.237.47";"128.3.255.49";80;3559;"TCP"
3089;"59.69.237.47";"128.3.255.49";80;3554;"TCP"
3090;"59.69.237.47";"128.3.255.49";80;3555;"TCP"
